BILLING_DOC,GPART,CONTRACT_ACCOUNT,PLAN_TYPE,BILLING_PERIOD,USAGE_UNITS,INVOICE_AMOUNT,CURRENCY,PAYMENT_STATUS,DUNNING_LEVEL,DUE_DATE,BASE_FEE,USAGE_RATE,STATUS,REGION,INDUSTRY,EXPECTED_AMOUNT,AMOUNT_DEVIATION_PCT,CUST_ROLLING_MEAN,DEV_FROM_OWN_HISTORY,DOC_COUNT_SAME_PERIOD,IS_DUPLICATE_PERIOD,AMOUNT_TO_BASE_RATIO,ANOMALY_SCORE_RAW,ANOMALY_DECISION_SCORE,PREDICTED_ANOMALY,RULE_FLAG_DUPLICATE,FINAL_ANOMALY_FLAG,IS_TRUE_ANOMALY
BILLDOC504472,BP100174,CA200173,BASIC,2026-03,117.01,557.5,INR,PAID,0,2026-03-22,499,0.5,ACTIVE,US-EAST,Retail,557.505,-8.968529430221168e-06,516.67,40.83000000000004,1,0,1.1172344689378757,1,0.22900554203407275,0,0,0,0
BILLDOC504473,BP100174,CA200173,BASIC,2026-04,51.58,524.79,INR,PAID,0,2026-04-22,499,0.5,ACTIVE,US-EAST,Retail,524.79,0.0,518.37125,6.418749999999932,1,0,1.0516833667334669,1,0.25606627977327784,0,0,0,0
BILLDOC504474,BP100174,CA200173,BASIC,2026-05,80.97,539.48,INR,PAID,0,2026-05-22,499,0.5,ACTIVE,US-EAST,Retail,539.485,-9.26809827890572e-06,518.628,20.851999999999975,1,0,1.081122244488978,1,0.23837110752693091,0,0,0,0
BILLDOC504475,BP100174,CA200173,BASIC,2026-06,78.04,538.02,INR,PAID,0,2026-06-22,499,0.5,ACTIVE,US-EAST,Retail,538.02,0.0,519.4300000000001,18.589999999999918,1,0,1.0781963927855711,1,0.25892660601683976,0,0,0,0
BILLDOC504476,BP100175,CA200174,STANDARD,2024-02,102.5,1581.0,INR,PAID,0,2024-02-22,1499,0.8,CHURNED,IN-NORTH,SaaS,1581.0,0.0,1581.0,0.0,1,0,1.0547031354236158,1,0.2663584201607938,0,0,0,0
BILLDOC504477,BP100175,CA200174,STANDARD,2024-03,112.02,1588.61,INR,PAID,0,2024-03-22,1499,0.8,CHURNED,IN-NORTH,SaaS,1588.616,-3.77687244751752e-06,1581.0,7.6099999999999,1,0,1.0597798532354903,1,0.2576141225293194,0,0,0,0
BILLDOC504478,BP100175,CA200174,STANDARD,2024-04,137.42,1608.93,INR,PAID,0,2024-04-22,1499,0.8,CHURNED,IN-NORTH,SaaS,1608.936,-3.7291725711017214e-06,1584.8049999999998,24.125000000000227,1,0,1.0733355570380254,1,0.2521691865191375,0,0,0,0
BILLDOC504479,BP100175,CA200174,STANDARD,2024-05,87.63,1569.1,INR,PAID,0,2024-05-22,1499,0.8,CHURNED,IN-NORTH,SaaS,1569.104,-2.5492255453639695e-06,1592.8466666666666,-23.74666666666667,1,0,1.0467645096731153,1,0.258983471528762,0,0,0,0
BILLDOC504480,BP100175,CA200174,STANDARD,2024-06,87.56,1569.05,INR,PAID,0,2024-06-22,1499,0.8,CHURNED,IN-NORTH,SaaS,1569.048,1.274658264089248e-06,1586.9099999999999,-17.8599999999999,1,0,1.046731154102735,1,0.2636594518886869,0,0,0,0
BILLDOC504481,BP100175,CA200174,STANDARD,2024-07,128.74,1601.99,INR,PAID,0,2024-07-22,1499,0.8,CHURNED,IN-NORTH,SaaS,1601.992,-1.2484456850925013e-06,1583.338,18.652000000000044,1,0,1.068705803869246,1,0.26075929019290256,0,0,0,0
BILLDOC504482,BP100175,CA200174,STANDARD,2024-08,107.41,1584.93,INR,PAID,0,2024-08-22,1499,0.8,CHURNED,IN-NORTH,SaaS,1584.9279999999999,1.261886975421016e-06,1586.4466666666667,-1.5166666666666515,1,0,1.0573248832555038,1,0.2649168388002471,0,0,0,0
BILLDOC504483,BP100175,CA200174,STANDARD,2024-09,131.69,1604.35,INR,PAID,0,2024-09-22,1499,0.8,CHURNED,IN-NORTH,SaaS,1604.352,-1.2466092230259194e-06,1586.23,18.11999999999989,1,0,1.070280186791194,1,0.2591333537187695,0,0,0,0
BILLDOC504484,BP100176,CA200175,BASIC,2024-04,107.22,552.61,INR,PAID,0,2024-04-22,499,0.5,ACTIVE,US-EAST,SaaS,552.61,0.0,552.61,0.0,1,0,1.107434869739479,1,0.2536186999739607,0,0,0,0
BILLDOC504485,BP100176,CA200175,BASIC,2024-05,71.07,534.54,INR,PAID,0,2024-05-22,499,0.5,ACTIVE,US-EAST,SaaS,534.535,9.353924438989874e-06,552.61,-18.07000000000005,1,0,1.0712224448897796,1,0.23413084895277303,0,0,0,0
BILLDOC504486,BP100176,CA200175,BASIC,2024-06,66.67,532.34,INR,OPEN,0,2024-06-22,499,0.5,ACTIVE,US-EAST,SaaS,532.335,9.39258173893404e-06,543.575,-11.235000000000014,1,0,1.066813627254509,1,0.2331536950430218,0,0,0,0
BILLDOC504487,BP100176,CA200175,BASIC,2024-07,61.21,529.61,INR,PAID,0,2024-07-22,499,0.5,ACTIVE,US-EAST,SaaS,529.605,9.440998479990658e-06,539.83,-10.220000000000027,1,0,1.0613426853707415,1,0.23053363657897658,0,0,0,0
BILLDOC504488,BP100176,CA200175,BASIC,2024-08,116.55,557.28,INR,PAID,0,2024-08-22,499,0.5,ACTIVE,US-EAST,SaaS,557.275,8.97223094521637e-06,537.275,20.004999999999995,1,0,1.1167935871743486,1,0.22815590799693902,0,0,0,0
BILLDOC504489,BP100176,CA200175,BASIC,2024-09,129.71,563.86,INR,PAID,0,2024-09-22,499,0.5,ACTIVE,US-EAST,SaaS,563.855,8.867527999211593e-06,541.2760000000001,22.583999999999946,1,0,1.1299799599198397,1,0.22086968845940613,0,0,0,0
BILLDOC504490,BP100176,CA200175,BASIC,2024-10,146.23,572.12,INR,OPEN,0,2024-10-22,499,0.5,ACTIVE,US-EAST,SaaS,572.115,8.739501673606622e-06,545.04,27.08000000000004,1,0,1.1465330661322646,1,0.20293199889841168,0,0,0,0
BILLDOC504491,BP100176,CA200175,BASIC,2024-11,121.08,559.54,INR,PAID,0,2024-11-22,499,0.5,ACTIVE,US-EAST,SaaS,559.54,0.0,548.9085714285715,10.6314285714285,1,0,1.1213226452905811,1,0.2471439280389493,0,0,0,0
BILLDOC504492,BP100176,CA200175,BASIC,2024-12,129.07,563.54,INR,OVERDUE,2,2024-12-22,499,0.5,ACTIVE,US-EAST,SaaS,563.535,8.872563372275818e-06,550.2375,13.302500000000009,1,0,1.1293386773547094,1,0.029464140039006992,0,0,0,0
BILLDOC504493,BP100176,CA200175,BASIC,2025-01,85.5,541.75,INR,PAID,0,2025-01-22,499,0.5,ACTIVE,US-EAST,SaaS,541.75,0.0,551.7155555555555,-9.965555555555511,1,0,1.0856713426853708,1,0.25823392356943614,0,0,0,0
BILLDOC504494,BP100176,CA200175,BASIC,2025-02,71.09,534.54,INR,OPEN,0,2025-02-22,499,0.5,ACTIVE,US-EAST,SaaS,534.545,-9.353749450458714e-06,550.7189999999999,-16.178999999999974,1,0,1.0712224448897796,1,0.23813043186508437,0,0,0,0
BILLDOC504495,BP100176,CA200175,BASIC,2025-03,121.25,559.63,INR,PAID,0,2025-03-22,499,0.5,ACTIVE,US-EAST,SaaS,559.625,8.934554389091718e-06,549.2481818181818,10.381818181818176,1,0,1.1215030060120241,1,0.22714063901859782,0,0,0,0
BILLDOC504496,BP100176,CA200175,BASIC,2025-04,110.44,554.22,INR,PAID,0,2025-04-22,499,0.5,ACTIVE,US-EAST,SaaS,554.22,0.0,550.1133333333333,4.106666666666683,1,0,1.1106613226452906,1,0.2524227430924526,0,0,0,0
BILLDOC504497,BP100176,CA200175,BASIC,2025-05,102.69,550.34,INR,PAID,0,2025-05-22,499,0.5,ACTIVE,US-EAST,SaaS,550.345,-9.085210186329398e-06,550.4292307692308,-0.08923076923076678,1,0,1.1028857715430862,1,0.23706477891388344,0,0,0,0
BILLDOC504498,BP100176,CA200175,BASIC,2025-06,109.68,553.84,INR,PAID,0,2025-06-22,499,0.5,ACTIVE,US-EAST,SaaS,553.84,0.0,550.4228571428572,3.417142857142835,1,0,1.1098997995991984,1,0.25302768425572003,0,0,0,0
BILLDOC504499,BP100176,CA200175,BASIC,2025-07,108.08,553.04,INR,PAID,0,2025-07-22,499,0.5,ACTIVE,US-EAST,SaaS,553.04,0.0,550.6506666666667,2.3893333333332976,1,0,1.1082965931863726,1,0.2532800980757378,0,0,0,0
BILLDOC504500,BP100176,CA200175,BASIC,2025-08,132.1,565.05,INR,PAID,0,2025-08-22,499,0.5,ACTIVE,US-EAST,SaaS,565.05,0.0,550.8,14.25,1,0,1.1323647294589176,1,0.23941092602718284,0,0,0,0
BILLDOC504501,BP100176,CA200175,BASIC,2025-09,132.37,565.19,INR,PAID,0,2025-09-22,499,0.5,ACTIVE,US-EAST,SaaS,565.185,8.846660828063624e-06,551.6382352941176,13.55176470588242,1,0,1.1326452905811624,1,0.21913896776620911,0,0,0,0
BILLDOC504502,BP100176,CA200175,BASIC,2025-10,113.61,555.8,INR,PAID,0,2025-10-22,499,0.5,ACTIVE,US-EAST,SaaS,555.805,-8.995960813586515e-06,552.3911111111112,3.4088888888887823,1,0,1.1138276553106212,1,0.23459021970700106,0,0,0,0
BILLDOC504503,BP100176,CA200175,BASIC,2025-11,121.15,559.57,INR,OVERDUE,1,2025-11-22,499,0.5,ACTIVE,US-EAST,SaaS,559.575,-8.935352723040615e-06,552.5705263157895,6.999473684210557,1,0,1.1213827655310622,1,0.10917562922871382,0,0,0,0
BILLDOC504504,BP100176,CA200175,BASIC,2025-12,112.85,555.43,INR,PAID,0,2025-12-22,499,0.5,ACTIVE,US-EAST,SaaS,555.425,9.002115497133641e-06,552.9205,2.5095000000000027,1,0,1.1130861723446892,1,0.2305551940813083,0,0,0,0
BILLDOC504505,BP100176,CA200175,BASIC,2026-01,88.47,543.24,INR,PAID,0,2026-01-22,499,0.5,ACTIVE,US-EAST,SaaS,543.235,9.204119763997998e-06,553.04,-9.799999999999955,1,0,1.0886573146292586,1,0.23377352177684685,0,0,0,0
BILLDOC504506,BP100176,CA200175,BASIC,2026-02,118.91,558.46,INR,PAID,0,2026-02-22,499,0.5,ACTIVE,US-EAST,SaaS,558.455,8.953272868889082e-06,552.5945454545455,5.865454545454554,1,0,1.1191583166332666,1,0.22735910629879763,0,0,0,0
BILLDOC504507,BP100176,CA200175,BASIC,2026-03,65.14,531.57,INR,PAID,0,2026-03-22,499,0.5,ACTIVE,US-EAST,SaaS,531.57,0.0,552.8495652173914,-21.279565217391337,1,0,1.0652705410821643,1,0.2591042406671957,0,0,0,0
BILLDOC504508,BP100176,CA200175,BASIC,2026-04,126.35,562.17,INR,PAID,0,2026-04-22,499,0.5,ACTIVE,US-EAST,SaaS,562.175,-8.894027660417935e-06,551.9629166666667,10.20708333333323,1,0,1.1265931863727454,1,0.22758924589893792,0,0,0,0
BILLDOC504509,BP100176,CA200175,BASIC,2026-05,70.14,3909.1,INR,OPEN,0,2026-05-22,499,0.5,ACTIVE,US-EAST,SaaS,534.07,6.319452506225774,552.3712,3356.7288,1,0,7.833867735470942,-1,-0.1473406693619983,1,0,1,1
BILLDOC504510,BP100176,CA200175,BASIC,2026-06,107.15,552.57,INR,PAID,0,2026-06-22,499,0.5,ACTIVE,US-EAST,SaaS,552.575,-9.048545446311273e-06,681.4761538461539,-128.90615384615387,1,0,1.1073547094188378,1,0.22960057345160795,0,0,0,0
BILLDOC504511,BP100177,CA200176,ENTERPRISE,2024-05,78.87,10117.31,INR,PAID,0,2024-05-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10117.305,4.942027545082059e-07,10117.31,0.0,1,0,1.0118321832183217,1,0.1760029845460343,0,0,0,0
BILLDOC504512,BP100177,CA200176,ENTERPRISE,2024-06,113.83,10169.75,INR,PAID,0,2024-06-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10169.745,4.916544121017434e-07,10117.31,52.44000000000051,1,0,1.017076707670767,1,0.17892966919824427,0,0,0,0
BILLDOC504513,BP100177,CA200176,ENTERPRISE,2024-07,99.15,10147.73,INR,PAID,0,2024-07-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10147.725,4.927212748867007e-07,10143.529999999999,4.200000000000728,1,0,1.0148744874487448,1,0.18285755333329773,0,0,0,0
BILLDOC504514,BP100177,CA200176,ENTERPRISE,2024-08,60.13,10089.2,INR,PAID,0,2024-08-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10089.195,4.955796771713337e-07,10144.93,-55.72999999999956,1,0,1.009020902090209,1,0.15424250189744682,0,0,0,0
BILLDOC504515,BP100177,CA200176,ENTERPRISE,2024-09,110.52,10164.78,INR,PAID,0,2024-09-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10164.78,0.0,10130.9975,33.782500000001164,1,0,1.0165796579657966,1,0.18707137885721792,0,0,0,0
BILLDOC504516,BP100177,CA200176,ENTERPRISE,2024-10,85.55,10127.33,INR,PAID,0,2024-10-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10127.325,4.937137891002456e-07,10137.754,-10.424000000000888,1,0,1.0128342834283428,1,0.17928248261689544,0,0,0,0
BILLDOC504517,BP100177,CA200176,ENTERPRISE,2024-11,122.03,3.05,INR,PAID,0,2024-11-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10182.045,-0.9997004531015136,10136.016666666666,-10132.966666666667,1,0,0.000305030503050305,-1,-0.10742481002199,1,0,1,1
BILLDOC504518,BP100177,CA200176,ENTERPRISE,2024-12,100.03,10149.05,INR,PAID,0,2024-12-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10149.045,4.926571908193968e-07,8688.45,1460.5999999999985,1,0,1.015006500650065,1,0.14142076712213641,0,0,0,0
BILLDOC504519,BP100177,CA200176,ENTERPRISE,2025-01,109.89,10163.83,INR,PAID,0,2025-01-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10163.835,-4.919402960791517e-07,8871.025,1292.8050000000003,1,0,1.0164846484648464,1,0.13959748527330296,0,0,0,0
BILLDOC504520,BP100177,CA200176,ENTERPRISE,2025-02,76.06,10113.09,INR,OPEN,0,2025-02-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10113.09,0.0,9014.67,1098.42,1,0,1.0114101410141014,1,0.13625576787743476,0,0,0,0
BILLDOC504521,BP100177,CA200176,ENTERPRISE,2025-03,85.27,10126.9,INR,PAID,0,2025-03-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10126.905,-4.937342654067194e-07,9124.511999999999,1002.3880000000008,1,0,1.0127912791279128,1,0.14365030914624322,0,0,0,0
BILLDOC504522,BP100177,CA200176,ENTERPRISE,2025-04,88.53,10131.8,INR,OVERDUE,3,2025-04-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10131.795,4.934959697861677e-07,9215.638181818182,916.1618181818176,1,0,1.0132813281328132,-1,-0.06274418784841096,1,0,1,0
BILLDOC504523,BP100177,CA200176,ENTERPRISE,2025-05,121.42,10181.13,INR,OPEN,0,2025-05-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10181.13,0.0,9291.984999999999,889.1450000000004,1,0,1.018214821482148,1,0.14871348317294275,0,0,0,0
BILLDOC504524,BP100177,CA200176,ENTERPRISE,2025-06,141.93,10211.9,INR,OVERDUE,0,2025-06-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10211.895,4.896250890945945e-07,9360.38076923077,851.5192307692305,1,0,1.0212921292129213,1,0.13698928537439836,0,0,0,0
BILLDOC504525,BP100177,CA200176,ENTERPRISE,2025-07,79.87,10118.81,INR,PAID,0,2025-07-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10118.805,4.941294944610203e-07,9421.203571428572,697.6064285714274,1,0,1.0119821982198218,1,0.15097251255491845,0,0,0,0
BILLDOC504526,BP100177,CA200176,ENTERPRISE,2025-08,126.92,10189.38,INR,PAID,0,2025-08-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10189.38,0.0,9467.710666666668,721.6693333333315,1,0,1.019039903990399,1,0.15217607776631664,0,0,0,0
BILLDOC504527,BP100177,CA200176,ENTERPRISE,2025-09,45.76,10067.64,INR,PAID,0,2025-09-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10067.64,0.0,9512.815,554.8249999999989,1,0,1.0068646864686468,1,0.13059851052784804,0,0,0,0
BILLDOC504528,BP100177,CA200176,ENTERPRISE,2025-10,70.15,10104.22,INR,OVERDUE,0,2025-10-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10104.225,-4.948425041028514e-07,9545.451764705882,558.7682352941174,1,0,1.0105230523052304,1,0.14574396801423883,0,0,0,0
BILLDOC504529,BP100177,CA200176,ENTERPRISE,2025-11,76.03,10113.05,INR,PAID,0,2025-11-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10113.045,4.944109315443217e-07,9576.494444444445,536.5555555555547,1,0,1.0114061406140613,1,0.15424380523250014,0,0,0,0
BILLDOC504530,BP100177,CA200176,ENTERPRISE,2025-12,66.19,10098.28,INR,PAID,0,2025-12-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10098.285,-4.951335795335192e-07,9604.734210526314,493.54578947368645,1,0,1.00992899289929,1,0.14431049658880457,0,0,0,0
BILLDOC504531,BP100177,CA200176,ENTERPRISE,2026-01,60.41,10089.62,INR,OVERDUE,0,2026-01-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10089.615,4.955590476959363e-07,9629.411499999998,460.20850000000246,1,0,1.0090629062906291,1,0.14146347962722167,0,0,0,0
BILLDOC504532,BP100177,CA200176,ENTERPRISE,2026-02,110.32,10164.49,INR,PAID,0,2026-02-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10164.48,9.838181589435248e-07,9651.326190476191,513.1638095238086,1,0,1.0165506550655066,1,0.15449788100574868,0,0,0,0
BILLDOC504533,BP100177,CA200176,ENTERPRISE,2026-03,94.65,10140.97,INR,PAID,0,2026-03-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10140.975,-4.930492384626363e-07,9674.651818181817,466.318181818182,1,0,1.0141984198419842,1,0.1640209150366988,0,0,0,0
BILLDOC504534,BP100177,CA200176,ENTERPRISE,2026-04,109.49,10163.23,INR,PAID,0,2026-04-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10163.235,-4.919693386031744e-07,9694.926521739131,468.30347826086836,1,0,1.0164246424642465,1,0.1650359441257866,0,0,0,0
BILLDOC504535,BP100177,CA200176,ENTERPRISE,2026-05,117.26,10174.89,INR,PAID,0,2026-05-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10174.89,0.0,9714.439166666665,460.45083333333423,1,0,1.0175907590759075,1,0.1668301260252183,0,0,0,0
BILLDOC504536,BP100177,CA200176,ENTERPRISE,2026-06,106.64,10158.96,INR,OPEN,0,2026-06-22,9999,1.5,ACTIVE,IN-NORTH,SaaS,10158.96,0.0,9732.8572,426.10279999999875,1,0,1.015997599759976,1,0.17172240241816733,0,0,0,0
BILLDOC504537,BP100178,CA200177,BASIC,2024-05,116.44,557.22,INR,OPEN,0,2024-05-22,499,0.5,ACTIVE,US-EAST,SaaS,557.22,0.0,557.22,0.0,1,0,1.116673346693387,1,0.2488025208992714,0,0,0,0
BILLDOC504538,BP100178,CA200177,BASIC,2024-06,98.26,548.13,INR,PAID,0,2024-06-22,499,0.5,ACTIVE,US-EAST,SaaS,548.13,0.0,557.22,-9.090000000000032,1,0,1.0984569138276552,1,0.2561864916844028,0,0,0,0
BILLDOC504539,BP100178,CA200177,BASIC,2024-07,70.33,534.16,INR,OVERDUE,0,2024-07-22,499,0.5,ACTIVE,US-EAST,SaaS,534.165,-9.360403620595608e-06,552.675,-18.514999999999986,1,0,1.0704609218436874,1,0.23807352829567857,0,0,0,0
BILLDOC504540,BP100178,CA200177,BASIC,2024-08,126.45,562.22,INR,OPEN,0,2024-08-22,499,0.5,ACTIVE,US-EAST,SaaS,562.225,-8.89323669348651e-06,546.5033333333333,15.716666666666697,1,0,1.1266933867735471,1,0.2276316524536391,0,0,0,0
BILLDOC504541,BP100178,CA200177,BASIC,2024-09,85.27,541.64,INR,OPEN,0,2024-09-22,499,0.5,ACTIVE,US-EAST,SaaS,541.635,9.231308907281568e-06,550.4325,-8.792500000000018,1,0,1.0854509018036071,1,0.23310464088309563,0,0,0,0
BILLDOC504542,BP100178,CA200177,BASIC,2024-10,76.61,537.31,INR,PAID,0,2024-10-22,499,0.5,ACTIVE,US-EAST,SaaS,537.305,9.305701603363924e-06,548.674,-11.364000000000033,1,0,1.0767735470941884,1,0.23558410687622,0,0,0,0
BILLDOC504543,BP100178,CA200177,BASIC,2024-11,95.55,-98.36,INR,OVERDUE,3,2024-11-22,499,0.5,ACTIVE,US-EAST,SaaS,546.775,-1.1798911801015044,546.78,-645.14,1,0,-0.19711422845691381,-1,-0.1350074916285351,1,0,1,1
BILLDOC504544,BP100178,CA200177,BASIC,2024-12,77.18,537.59,INR,PAID,0,2024-12-22,499,0.5,ACTIVE,US-EAST,SaaS,537.59,0.0,454.6171428571429,82.97285714285715,1,0,1.0773346693386774,1,0.25516267642049756,0,0,0,0
BILLDOC504545,BP100178,CA200177,BASIC,2025-01,89.56,543.78,INR,PAID,0,2025-01-22,499,0.5,ACTIVE,US-EAST,SaaS,543.78,0.0,464.98875,78.79124999999999,1,0,1.0897394789579158,1,0.2533039614082303,0,0,0,0
BILLDOC504546,BP100178,CA200177,BASIC,2025-02,108.6,553.3,INR,OPEN,0,2025-02-22,499,0.5,ACTIVE,US-EAST,SaaS,553.3,0.0,473.7433333333333,79.55666666666667,1,0,1.108817635270541,1,0.24851991448383542,0,0,0,0
BILLDOC504547,BP100178,CA200177,BASIC,2025-03,108.71,553.35,INR,PAID,0,2025-03-22,499,0.5,ACTIVE,US-EAST,SaaS,553.355,-9.035790767220775e-06,481.69899999999996,71.65100000000007,1,0,1.1089178356713427,1,0.2315505993759629,0,0,0,0
BILLDOC504548,BP100178,CA200177,BASIC,2025-04,77.55,537.78,INR,PAID,0,2025-04-22,499,0.5,ACTIVE,US-EAST,SaaS,537.775,9.29756868578021e-06,488.2127272727273,49.567272727272666,1,0,1.0777154308617234,1,0.2334671629472022,0,0,0,0
BILLDOC504549,BP100178,CA200177,BASIC,2025-05,87.81,542.9,INR,OPEN,0,2025-05-22,499,0.5,ACTIVE,US-EAST,SaaS,542.905,-9.20971440674787e-06,492.3433333333333,50.55666666666667,1,0,1.0879759519038075,1,0.23607466743581895,0,0,0,0
BILLDOC504550,BP100178,CA200177,BASIC,2025-06,126.86,562.43,INR,PAID,0,2025-06-22,499,0.5,ACTIVE,US-EAST,SaaS,562.43,0.0,496.23230769230764,66.19769230769231,1,0,1.1271142284569138,1,0.24124604756982526,0,0,0,0
BILLDOC504551,BP100178,CA200177,BASIC,2025-07,112.41,555.21,INR,PAID,0,2025-07-22,499,0.5,ACTIVE,US-EAST,SaaS,555.205,9.005682585703393e-06,500.9607142857143,54.24928571428575,1,0,1.1126452905811623,1,0.22807063171376984,0,0,0,0
BILLDOC504552,BP100178,CA200177,BASIC,2025-08,151.88,574.94,INR,PAID,0,2025-08-22,499,0.5,ACTIVE,US-EAST,SaaS,574.94,0.0,504.57733333333334,70.36266666666671,1,0,1.152184368737475,1,0.2140044235341615,0,0,0,0
BILLDOC504553,BP100178,CA200177,BASIC,2025-09,129.5,563.75,INR,PAID,0,2025-09-22,499,0.5,ACTIVE,US-EAST,SaaS,563.75,0.0,508.975,54.77499999999998,1,0,1.1297595190380763,1,0.23850858427076715,0,0,0,0
BILLDOC504554,BP100178,CA200177,BASIC,2025-10,128.61,563.3,INR,PAID,0,2025-10-22,499,0.5,ACTIVE,US-EAST,SaaS,563.3050000000001,-8.876186080558735e-06,512.1970588235295,51.102941176470495,1,0,1.1288577154308617,1,0.2214584751736145,0,0,0,0
BILLDOC504555,BP100178,CA200177,BASIC,2025-11,65.3,531.65,INR,PAID,0,2025-11-22,499,0.5,ACTIVE,US-EAST,SaaS,531.65,0.0,515.036111111111,16.613888888888937,1,0,1.065430861723447,1,0.25846008215737226,0,0,0,0
BILLDOC504556,BP100178,CA200177,BASIC,2025-12,119.1,558.55,INR,PAID,0,2025-12-22,499,0.5,ACTIVE,US-EAST,SaaS,558.55,0.0,515.9105263157894,42.63947368421054,1,0,1.1193386773547094,1,0.2453132006973433,0,0,0,0
BILLDOC504557,BP100178,CA200177,BASIC,2026-01,98.67,548.34,INR,PAID,0,2026-01-22,499,0.5,ACTIVE,US-EAST,SaaS,548.335,9.118513317580407e-06,518.0425,30.297500000000014,1,0,1.098877755511022,1,0.2327902566770818,0,0,0,0
BILLDOC504558,BP100178,CA200177,BASIC,2026-02,86.23,542.11,INR,PAID,0,2026-02-22,499,0.5,ACTIVE,US-EAST,SaaS,542.115,-9.223135312609783e-06,519.4852380952382,22.62476190476184,1,0,1.0863927855711424,1,0.23737100720362714,0,0,0,0
BILLDOC504559,BP100178,CA200177,BASIC,2026-03,104.2,551.1,INR,PAID,0,2026-03-22,499,0.5,ACTIVE,US-EAST,SaaS,551.1,0.0,520.5136363636364,30.58636363636367,1,0,1.1044088176352707,1,0.2535759437696159,0,0,0,0
BILLDOC504560,BP100178,CA200177,BASIC,2026-04,123.63,560.82,INR,OVERDUE,0,2026-04-22,499,0.5,ACTIVE,US-EAST,SaaS,560.815,8.915596052165958e-06,521.8434782608696,38.976521739130476,1,0,1.1238877755511023,1,0.22294671987994907,0,0,0,0
BILLDOC504561,BP100178,CA200177,BASIC,2026-05,112.52,555.26,INR,PAID,0,2026-05-22,499,0.5,ACTIVE,US-EAST,SaaS,555.26,0.0,523.4675,31.792500000000018,1,0,1.1127454909819638,1,0.2508694510316121,0,0,0,0
BILLDOC504562,BP100178,CA200177,BASIC,2026-06,78.04,538.02,INR,PAID,0,2026-06-22,499,0.5,ACTIVE,US-EAST,SaaS,538.02,0.0,524.7392,13.2808,1,0,1.0781963927855711,1,0.25940596370771585,0,0,0,0
BILLDOC504563,BP100179,CA200178,STANDARD,2024-02,118.56,1593.85,INR,OPEN,0,2024-02-22,1499,0.8,ACTIVE,US-WEST,Telecom,1593.848,1.2548248013315612e-06,1593.85,0.0,1,0,1.0632755170113408,1,0.26424532299681763,0,0,0,0
BILLDOC504564,BP100179,CA200178,STANDARD,2024-03,84.06,1566.25,INR,PAID,0,2024-03-22,1499,0.8,ACTIVE,US-WEST,Telecom,1566.248,1.2769369856834334e-06,1593.85,-27.59999999999991,1,0,1.044863242161441,1,0.26354468202705966,0,0,0,0
BILLDOC504565,BP100179,CA200178,STANDARD,2024-04,105.42,1583.33,INR,PAID,0,2024-04-22,1499,0.8,ACTIVE,US-WEST,Telecom,1583.336,-3.7894673020038024e-06,1580.05,3.2799999999999727,1,0,1.0562575050033356,1,0.25772737764021947,0,0,0,0
BILLDOC504566,BP100179,CA200178,STANDARD,2024-05,92.42,1572.93,INR,OPEN,0,2024-05-22,1499,0.8,ACTIVE,US-WEST,Telecom,1572.936,-3.814522650545298e-06,1581.1433333333334,-8.213333333333367,1,0,1.0493195463642428,1,0.2574180436212412,0,0,0,0
BILLDOC504567,BP100179,CA200178,STANDARD,2024-06,94.53,1574.62,INR,PAID,0,2024-06-22,1499,0.8,ACTIVE,US-WEST,Telecom,1574.624,-2.540288983359066e-06,1579.09,-4.470000000000027,1,0,1.0504469646430954,1,0.2602291611105181,0,0,0,0
BILLDOC504568,BP100179,CA200178,STANDARD,2024-07,119.16,8699.67,INR,PAID,0,2024-07-22,1499,0.8,ACTIVE,US-WEST,Telecom,1594.328,4.456637530044007,1578.196,7121.474,1,0,5.8036490993996,-1,-0.1354511234332858,1,0,1,1
